CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsReligiousHate
UgjDj4EdLYK2DHgCoAEC,04kJtp6pVXI,wow an a hole that makes a cnn interviewer seem reasonable and balanced,True,True,False,False,True,False,False,False
UgjDkqFGun9P7XgCoAEC,04kJtp6pVXI,never argue with an idiot,True,True,False,False,False,False,False,False
UgjDNWUuHfmW8ngCoAEC,04kJtp6pVXI,so ratchet lol,False,False,False,False,False,False,False,False
Ugjek7V9EALpd3gCoAEC,04kJtp6pVXI,stfu you muslim piece of shit the cops should have fired ten rounds into his ass or better still lets cut his head off and pour pigs blood down his throat i am willing to bet it was them dirty fckn islamic bastards that set those fires and not even the blacks that did,True,True,True,True,False,True,False,True
UgjElqgr_N7Rz3gCoAEC,04kJtp6pVXI,i made a song addressing ferguson and the issues today please listen and thank you tha bigger picture soundcloud listen to tha bigger picture by kool d np on soundcloud http soundcloud com derek savage  tha bigger picture,False,False,False,False,False,False,False,False
UgjfhaN-0hZ-l3gCoAEC,04kJtp6pVXI,michael smerconish is a little bitch i like how he subtly tries to insult the guy and the guy laughs at him this really shows how low cnn will stoop and what a garbage hole cnn has become and what a piece of ass sucking work michael smerconish is i guess it is no wonder why in my home we do not watch cnn crap news network,True,True,False,False,True,False,False,False
UgjfTxEkymS1K3gCoAEC,04kJtp6pVXI,no thanksgiven or christmas for all the owners of the business that were looted stole from burned out for no good reason and none for years to come these people did nothing except serve the same ones that burned them out may god have mercy on you i would not,False,False,False,False,False,False,False,False
UgjhXqKvY-E1HHgCoAEC,04kJtp6pVXI,the grand jury amd processor have too much power in the justice system amd connections with other police departments that what i am sayin honestly,False,False,False,False,False,False,False,False
UgjI7Oy_v6z_k3gCoAEC,04kJtp6pVXI,they are protecting and serving us from people like michael brown the guy deserved to be killed cry more about it,True,True,False,True,False,False,False,False
UgjJBCVWZfyM6ngCoAEC,04kJtp6pVXI,if that cop shot a white guy there would not be any riots but since he shot a black guy everyone seems to think it was because he was black look at the evidence not skin color everyone always throws out the race card over crap like this,False,False,False,False,False,False,False,False
UgjKH2wDH7jQ3ngCoAEC,04kJtp6pVXI,i find it amusing how all of these protesters claim they are fighting against racism but yet they are blind to their own racism there have been several reports of black people attacking white people just a couple of days ago it was reported that a white man was beaten to death with a hammer by black teens in st louis yeah clearly no racial intent there fucking hypocrites,True,True,False,True,False,True,True,False
UgjlrNXeyEXBwXgCoAEC,04kJtp6pVXI,excellent they would media slaves have us wait to speak out so this gets lost into the next tragedy there a travesty happening here that been going on since thee origins of usa nøbody is free thee illusion is real so is thee struggle we are experiencing the collision of this experiment psychological warfare through attrition in typing that always be aware of baiting do not allow them to create helter skelter,False,False,False,False,False,False,False,False
UgjM74PGGbwFY3gCoAEC,04kJtp6pVXI,michael brown rob a store assaulted the store owner then fought with a police officer darren wilson in and through the police window went for the officer gun then was shot and killed brown did not have a shirt saying i am not armed this is what happens when you do criminal activity regardless of the color of your skin a linch mob mentality should not get there way or public pressure when all the facts support browns activity of the day some wonder if brown wanted death suicide by cop for his family could sue,True,True,False,True,False,False,False,False
UgjmzNGyJF1uzHgCoAEC,04kJtp6pVXI,this fucking fuck cannot even defend himself properly what a joke,True,True,False,False,True,False,False,False
UgjNiAdoDPMUW3gCoAEC,04kJtp6pVXI,wow think i am going to buy a bullet proof vest shit if your black it like everybody is tryin to shoot you,True,True,False,True,False,False,False,False
UgjodqpHT_cLnHgCoAEC,04kJtp6pVXI,if a black officer shot a white guy it would be fine by black people i am not a racist,True,False,False,False,False,True,True,False
Ugj-OPIvnk0plHgCoAEC,04kJtp6pVXI,this delusional moron anger is only justified if mike was indeed unjustly killed if on the other hand mike was a malicious person and the shooting was justified then all the rioting is not justified no one can know what happened there that day so any riots are taking place on the basis of assumptions,True,True,False,False,True,False,False,False
UgjP7lbdAZIARXgCoAEC,04kJtp6pVXI,omg it a terrorist an isis undercover agent what are you doing americans arrest him,True,False,False,False,False,True,True,False
UgjPbUB7WBPWGngCoAEC,04kJtp6pVXI,keep letting real people get in front of the camera the truth will be told in its purest form,False,False,False,False,False,False,False,False
UgjPxVdzjpe293gCoAEC,04kJtp6pVXI,criminal kids get shot by the police almost everyday plus mike brown has a bad criminal record and started the fight,False,False,False,False,False,False,False,False
UgjQHirhwcgJDXgCoAEC,04kJtp6pVXI,the city is full of really really really dumb people cannot try to reason with them,True,True,False,False,False,False,False,False
UgjqOULoobsFBXgCoAEC,04kJtp6pVXI,this is not your counties go back to he middle east that your counties b,True,False,False,False,False,True,True,False
UgjqUwip_APfmXgCoAEC,04kJtp6pVXI,people get shot everyday how come this is the only one thats getting attention,False,False,False,False,False,False,False,False
UgjrGaGIqNBEk3gCoAEC,04kJtp6pVXI,why is it that in the history of mankind where people of all color creed and cultures have found a way to rise out of the ashes of oppression for their self betterment and self preservation except for the blacks why please enlighten me to this unknown phenomena,True,False,False,False,False,True,True,False
UgjsJRASPa3OWHgCoAEC,04kJtp6pVXI,what a fucking douche bag,True,True,False,False,True,False,False,False
UgjUmLh6NzcUIHgCoAEC,04kJtp6pVXI,cnn needs to hire that man he is a real american we are in trouble,True,True,False,True,False,False,False,False
UgjuofaJSKK4uXgCoAEC,04kJtp6pVXI,one feral hoodlum put down the rest of us no longer need to fear his thuggish behavior upset about that blame his parents they failed to raise him right and provide proper supervision or he was just defective from the start either way sounds like a case of quality control to me thank you officer wilson for doing your job,True,False,False,False,False,True,True,False
UgjuogKZIaJQBHgCoAEC,04kJtp6pVXI,the us government is killing its population,True,True,False,True,False,False,False,False
UgjuxrM3xLeDeHgCoAEC,04kJtp6pVXI,fake cnn is bs,True,True,False,False,False,False,False,False
UgjV8NXrlSv2VngCoAEC,04kJtp6pVXI,we need to get back to basics when these savages riot or protest use the german shepard then shoot these animals,True,True,True,False,False,True,True,False
UgjVBYXVv7PQf3gCoAEC,04kJtp6pVXI,why the hell are they even interviewing him this guy such an idiot,True,True,False,False,False,False,False,False
UgjVMgqlNAhoK3gCoAEC,04kJtp6pVXI,oh my god i fucking love that arab guy such wise words he is seriously someone who has open eyes to the world he sees things for how they are which is so rare in our world today a big fucking amen to that guy wake the fuck up america,True,True,False,False,True,False,False,False
UgjvtB3VfyMZK3gCoAEC,04kJtp6pVXI,mr smerconish you sir are not a journalist no journalists say or claim to the interview object that he she is searching for  of fame just for being a part of the interview and or just because he she did not speak in the direction you wanted them to if anything it is you trying to defame a person and that is illegal and you should definitively serve time for that you should go back to school because it is truly obvious that you do not handle the word of mouth with care nor are you critical enough of the authorities why would you wait for tons of paper that shows what we all know that he indeed ran stopped hands in the air and got shot multiple times there should be no doubt from your side that this happened if the witnesses says so there should be however an investigative journalist who goes out and ask the people your opinion is not superior get off your chair and go out and do some real reporting shame on you and shame on cnn for not hiring professionals,True,True,False,True,False,False,False,False
